accuracy,val_accuracy
0.8181993920648464,0.8749800191815856
0.8937557771615472,0.8855898337595908
0.9285987272468714,0.8889665920716112
0.9523850789249146,0.8901454603580563
0.9679056456200228,0.8895859974424553
0.9776690486348123,0.8954803388746803
0.9846616360921502,0.8983375959079284
0.988781196672355,0.8989170396419437
0.9913187037827076,0.8980179028132992
0.9925541275597269,0.8975383631713555
