accuracy,loss,val_accuracy,val_loss
0.8412862181663513,0.4258451104164124,0.8345844507217407,0.4689852833747864
0.8410421371459961,0.4259978175163269,0.8292225360870361,0.47386773824691775
0.8417202591896057,0.42432024478912356,0.8292225360870361,0.47152348756790163
0.8419372200965881,0.4234877467155457,0.8292225360870361,0.47175302505493166
0.8429137229919433,0.42221965789794924,0.8399463653564453,0.4634077787399292
0.8422084808349609,0.4218234658241272,0.8292225360870361,0.47494187355041506
0.8426153421401977,0.42124327421188357,0.8345844507217407,0.47052338123321535
0.8428594827651977,0.4200077295303345,0.8319034934043884,0.47400387525558474
0.8442156672477722,0.41863473653793337,0.8426273226737976,0.46235724687576296
0.8448937892913818,0.41740658283233645,0.8426273226737976,0.4670028328895569
0.8450294494628906,0.41681923866271975,0.837265408039093,0.46536281108856203
0.8456803917884826,0.4162395834922791,0.8399463653564453,0.47200926542282107
0.8461686730384826,0.4148994326591492,0.8399463653564453,0.46481951475143435
0.8473892569541931,0.4136590600013733,0.837265408039093,0.4646687746047974
0.8474434971809387,0.413251006603241,0.8345844507217407,0.46771141290664675
0.8476062774658203,0.4127530694007874,0.837265408039093,0.46389939785003664
0.8479046583175659,0.4117565393447876,0.8399463653564453,0.4687135457992554
0.8473350167274475,0.4119614601135254,0.8345844507217407,0.4662784576416016
0.8483928799629211,0.41091623306274416,0.8345844507217407,0.4647739171981812
0.8485013604164123,0.4100682377815247,0.837265408039093,0.46457895040512087
0.8490981221199035,0.40877976417541506,0.8345844507217407,0.467088782787323
0.8490710020065307,0.4081375241279602,0.837265408039093,0.4684682130813599
0.8492879629135132,0.40772547721862795,0.8319034934043884,0.46918931007385256
0.8489624619483948,0.4071082711219788,0.837265408039093,0.4625746250152588
0.8501559853553772,0.4067046880722046,0.8345844507217407,0.4634264349937439
0.84993896484375,0.40647979974746706,0.837265408039093,0.45811077356338503
0.8505899667739868,0.40578832626342776,0.8319034934043884,0.4664210915565491
0.8511053085327148,0.4051483511924744,0.8345844507217407,0.46583988666534426
0.8514850497245788,0.4039259791374207,0.8399463653564453,0.4722516179084778
0.8514036893844604,0.40353509187698366,0.8345844507217407,0.4591584444046021
0.8511866688728332,0.4032773017883301,0.8345844507217407,0.4595741868019104
0.8521631717681885,0.402953052520752,0.837265408039093,0.45863147974014284
0.8525429129600525,0.4014591217041016,0.8399463653564453,0.4598368048667908
0.8529497742652893,0.4009371638298035,0.8345844507217407,0.46446975469589236
0.8521360516548157,0.4017560720443726,0.837265408039093,0.4594637989997864
0.8529226541519165,0.400230610370636,0.8345844507217407,0.46415414810180666
0.8537092566490173,0.3993604123592377,0.837265408039093,0.46297391653060915
0.8540076375007629,0.3988735318183899,0.837265408039093,0.4670070052146912
0.8537635564804077,0.3990588426589966,0.8399463653564453,0.45637526512146
0.8543873786926269,0.39760991334915163,0.837265408039093,0.4572716593742371
0.8542517781257629,0.39811294674873354,0.837265408039093,0.4613827109336853
0.8544144988059997,0.397140109539032,0.8426273226737976,0.4611827373504639
0.8543873786926269,0.3976865649223328,0.8426273226737976,0.45659455060958865
0.8549841403961181,0.3959884285926819,0.8399463653564453,0.4596122741699219
0.8548756599426269,0.3961093366146088,0.837265408039093,0.45884271860122683
0.8548756599426269,0.39487665295600893,0.8399463653564453,0.4569065809249878
0.8552825212478637,0.39551284313201907,0.8399463653564453,0.45858469009399416
0.8561776041984558,0.39318283796310427,0.837265408039093,0.45859297513961794
0.8564217448234558,0.3938056468963623,0.8399463653564453,0.461396062374115
0.8552825212478637,0.3947142601013184,0.8399463653564453,0.4628560781478882
0.8561233639717102,0.39316203594207766,0.8399463653564453,0.4607734322547913
0.856014883518219,0.3937158524990082,0.8399463653564453,0.4559384822845459
0.8564488649368286,0.3928070604801178,0.8426273226737976,0.4589667558670044
0.8562589645385742,0.3924183189868927,0.8399463653564453,0.4615835189819336
0.856774365901947,0.39152740836143496,0.8426273226737976,0.4563185214996338
0.8573439478874206,0.3906479120254517,0.8399463653564453,0.46055259704589846
0.8569642066955566,0.39164202809333803,0.8426273226737976,0.45712598562240603
0.8568014860153198,0.3906149208545685,0.8399463653564453,0.4609933733940125
0.8580763101577759,0.3898882806301117,0.8453083395957947,0.457514488697052
0.8578051090240478,0.3890192747116089,0.8426273226737976,0.46398588418960574
0.857045567035675,0.3905672371387482,0.8399463653564453,0.4636115074157715
0.8578051090240478,0.38921656608581545,0.8426273226737976,0.45880725383758547
0.8577508091926574,0.38931050300598147,0.8426273226737976,0.4616395473480225
0.858293330669403,0.38853141069412234,0.8453083395957947,0.4606765151023865
0.857669448852539,0.3890895187854767,0.8426273226737976,0.4558319687843323
0.8580763101577759,0.3889775812625885,0.8426273226737976,0.45961936712265017
0.8585917115211487,0.3862123727798462,0.847989296913147,0.45817294120788576
0.8587815523147583,0.3868166744709015,0.8453083395957947,0.4627167820930481
0.8581034302711487,0.38784476518630984,0.8453083395957947,0.4545509457588196
0.8590799331665039,0.3859583377838135,0.8426273226737976,0.45978173017501833
0.8586188316345215,0.38657602071762087,0.8453083395957947,0.45627095699310305
0.8589714527130127,0.38621523380279543,0.8453083395957947,0.4549021363258362
0.8592698335647583,0.3850053191184998,0.8426273226737976,0.45711644887924197
0.8589443325996399,0.38533940315246584,0.8533512115478515,0.45711525678634646
0.8592426538467407,0.38512363433837893,0.8426273226737976,0.458147132396698
0.8598936557769775,0.3843896329402924,0.8426273226737976,0.4698286890983582
0.8595410346984863,0.38486489057540896,0.8426273226737976,0.4581810474395752
0.8599207758903503,0.38411285877227785,0.8453083395957947,0.4537296533584595
0.8591341733932495,0.3849529266357422,0.8426273226737976,0.45826181173324587
0.8607345581054687,0.3828625023365021,0.8506702542304992,0.45731755495071413
0.8601920366287231,0.383493447303772,0.8453083395957947,0.459238076210022
0.8598665356636047,0.38317337036132815,0.8453083395957947,0.45552840232849123
0.8595952749252319,0.3828988313674927,0.8426273226737976,0.45423551797866824
0.8604632973670959,0.38255962133407595,0.847989296913147,0.4576911568641663
0.8602191567420959,0.3823688864707947,0.8506702542304992,0.4540410876274109
0.8610057592391968,0.38250150680541994,0.8506702542304992,0.45788695812225344
0.8606802582740783,0.3818042516708374,0.8453083395957947,0.4622193813323975
0.861358380317688,0.38124858736991885,0.8426273226737976,0.4554051995277405
0.8607616782188415,0.3812177419662476,0.8506702542304992,0.45953657627105715
0.8615754008293152,0.3808483421802521,0.847989296913147,0.4611485242843628
0.8612498998641968,0.3807451963424683,0.8533512115478515,0.46014794111251833
0.861358380317688,0.38028898239135744,0.8506702542304992,0.45523025989532473
0.8620093822479248,0.37982317209243777,0.847989296913147,0.4549399256706238
0.8616838812828064,0.37995111346244814,0.8533512115478515,0.45935037136077883
0.8619280219078064,0.3794013500213623,0.8506702542304992,0.4564085841178894
0.8616296410560608,0.3792315661907196,0.847989296913147,0.45887365341186526
0.8613041400909424,0.38028704524040224,0.8506702542304992,0.45883681774139407
0.8620636224746704,0.37856086492538454,0.8453083395957947,0.531790041923523
0.8620907425880432,0.3788221120834351,0.8506702542304992,0.4533871054649353
0.8621721029281616,0.3782816767692566,0.847989296913147,0.45878889560699465
0.8629044651985168,0.37797033190727236,0.8453083395957947,0.45912095308303835
0.8619280219078064,0.3789935946464539,0.847989296913147,0.4633633136749268
0.8621992826461792,0.3787501692771912,0.8453083395957947,0.47017487287521365
0.8623891234397888,0.37802293300628664,0.847989296913147,0.4686246156692505
0.8628231048583984,0.37743123769760134,0.8453083395957947,0.46442517042160036
0.8624704837799072,0.37772181034088137,0.847989296913147,0.46921964883804324
0.863121485710144,0.3762033522129059,0.8453083395957947,0.4682731866836548
0.8624162435531616,0.37744017839431765,0.8506702542304992,0.46378680467605593
0.8629044651985168,0.37716963291168215,0.847989296913147,0.46597113609313967
0.8627959847450256,0.3773070514202118,0.847989296913147,0.4985120534896851
0.8634741067886352,0.37626745700836184,0.8506702542304992,0.4631256699562073
0.86274174451828,0.37590070962905886,0.847989296913147,0.4823255181312561
0.8629587650299072,0.3764470160007477,0.8506702542304992,0.4585518479347229
0.8633927464485168,0.3755455851554871,0.847989296913147,0.4870717763900757
0.8630130052566528,0.3762028753757477,0.847989296913147,0.46029856204986574
0.8629044651985168,0.37584456205368044,0.847989296913147,0.4884171724319458
0.8630672454833984,0.37591578960418703,0.8506702542304992,0.46034946441650393
0.8630130052566528,0.3761100709438324,0.847989296913147,0.46788235902786257
0.8629044651985168,0.3757703244686127,0.8453083395957947,0.4651434063911438
0.863501226902008,0.3750584065914154,0.8453083395957947,0.4665877461433411
0.8642064690589905,0.37355988621711733,0.8506702542304992,0.46803399324417116
0.863501226902008,0.3745668470859528,0.8506702542304992,0.4610405802726746
0.8639080882072449,0.3738855361938477,0.8506702542304992,0.4704942345619202
0.8636911273002624,0.37457128763198855,0.8506702542304992,0.4662185549736023
0.863745367527008,0.3744701087474823,0.847989296913147,0.46925207376480105
0.8641793489456177,0.37427487373352053,0.8506702542304992,0.4620740056037903
0.8640979886054992,0.3736539721488953,0.8506702542304992,0.4944788455963135
0.8642064690589905,0.37325176000595095,0.8506702542304992,0.49577715396881106
0.8645319700241089,0.3731637239456177,0.8506702542304992,0.48170104026794436
0.8643691897392273,0.37236090898513796,0.847989296913147,0.46070590019226076
0.8640708684921264,0.37318613529205324,0.8506702542304992,0.467594051361084
0.8648574709892273,0.37270095348358157,0.8453083395957947,0.512572968006134
0.864125108718872,0.37307255864143374,0.847989296913147,0.48886981010437014
0.8642064690589905,0.3732317924499512,0.8506702542304992,0.46225264072418215
0.8646675705909729,0.3724933505058289,0.8506702542304992,0.4687528252601624
0.8642878293991089,0.3720469415187836,0.847989296913147,0.47467424869537356
0.8644506096839905,0.3728020429611206,0.8453083395957947,0.4761009454727173
0.8645590901374817,0.37220155596733095,0.8453083395957947,0.5828668117523194
0.8644506096839905,0.37210463881492617,0.8453083395957947,0.523392403125763
0.8645319700241089,0.37210755944252016,0.8426273226737976,0.6772131562232971
0.8651558518409729,0.3718033075332642,0.8453083395957947,0.5084858179092407
0.8648845911026001,0.3718400835990906,0.847989296913147,0.48406662940979006
0.8651558518409729,0.37178769111633303,0.847989296913147,0.5008229851722718
0.8649388313293457,0.37188377380371096,0.8506702542304992,0.4926949977874756
0.8653185725212097,0.3709659516811371,0.847989296913147,0.4650288462638855
0.8648574709892273,0.3712300002574921,0.847989296913147,0.4629317164421082
0.8648574709892273,0.3714348614215851,0.847989296913147,0.4928676724433899
0.8653185725212097,0.3707085192203522,0.847989296913147,0.4769389271736145
0.8650201916694641,0.37130712866783144,0.847989296913147,0.4618254542350769
0.8652372121810913,0.37092446684837344,0.8453083395957947,0.5165628433227539
0.8653999328613281,0.3705414474010468,0.847989296913147,0.4836492776870728
0.8648032307624817,0.3712074100971222,0.847989296913147,0.5207270622253418
0.8661051750183105,0.3695636332035065,0.8453083395957947,0.4776074528694153
0.8653185725212097,0.3705931842327118,0.8453083395957947,0.4829817652702332
0.8647489905357361,0.3713399112224579,0.847989296913147,0.4784157514572144
0.8652643322944641,0.3702783524990082,0.847989296913147,0.5086552143096924
0.8653456926345825,0.3698612689971924,0.8453083395957947,0.5133410334587097
0.8655084729194641,0.36923172473907473,0.8453083395957947,0.5412108540534973
0.8650744318962097,0.37086119651794436,0.847989296913147,0.47731962203979494
0.8655627131462097,0.36985951066017153,0.8453083395957947,0.4712740421295166
0.8658067941665649,0.3691528975963593,0.8426273226737976,0.5414520740509033
0.8659966945648193,0.3691884517669678,0.8426273226737976,0.5006500124931336
0.8662679553031921,0.36931716799736025,0.8399463653564453,0.4761995315551758
0.8653999328613281,0.3701516330242157,0.8426273226737976,0.652946138381958
0.8656711935997009,0.36956056356430056,0.8453083395957947,0.5102127432823181
0.8654541730880737,0.3695045053958893,0.8453083395957947,0.4687109231948853
0.8661051750183105,0.3691283106803894,0.847989296913147,0.4901227593421936
0.8662950754165649,0.36831128001213076,0.8453083395957947,0.49847050905227663
0.8660238146781921,0.36928322315216067,0.8399463653564453,0.468654477596283
0.8661322951316833,0.368281626701355,0.8453083395957947,0.4964246988296509
0.8662679553031921,0.36817085146903994,0.8453083395957947,0.4821618437767029
0.8657254338264465,0.3688014388084412,0.8426273226737976,0.6121521234512329
0.8658610939979553,0.36797779202461245,0.8426273226737976,0.5071786880493164
0.8661594152450561,0.3684030413627625,0.8426273226737976,0.6296091914176941
0.8661865353584289,0.3685226082801819,0.8453083395957947,0.4880153775215149
0.8664577960968017,0.3674777388572693,0.847989296913147,0.5151307821273804
0.8659153342247009,0.36903523802757265,0.8453083395957947,0.48148092031478884
0.8664849162101745,0.3680905938148499,0.8453083395957947,0.5983591318130493
0.866566276550293,0.3673072993755341,0.8453083395957947,0.652183198928833
0.8653999328613281,0.36892046928405764,0.8426273226737976,0.6504438757896424
0.8662408351898193,0.368023419380188,0.8506702542304992,0.5061901450157166
0.8659695744514465,0.3679539203643799,0.8453083395957947,0.5464740037918091
0.8664849162101745,0.36738022565841677,0.8453083395957947,0.48146375417709353
0.8658339142799377,0.36869325637817385,0.8426273226737976,0.558592700958252
0.8664577960968017,0.3673145711421967,0.8426273226737976,0.5057384610176087
0.8665934562683105,0.36735531091690066,0.8426273226737976,0.5060506105422974
0.8663764357566833,0.36776488423347475,0.8453083395957947,0.6114105820655823
0.8660509347915649,0.3674234986305237,0.8453083395957947,0.48520138263702395
0.8668917775154114,0.367063307762146,0.8426273226737976,0.5346372365951538
0.8664306759834289,0.36722376346588137,0.8453083395957947,0.528871500492096
0.866566276550293,0.36733057498931887,0.8399463653564453,0.5228005290031433
0.8667832970619201,0.3666702449321747,0.8453083395957947,0.4871297121047974
0.866566276550293,0.3673910737037659,0.8453083395957947,0.5457066535949707
0.8669188976287842,0.36738126873970034,0.8426273226737976,0.5381698250770569
0.8663493156433105,0.36671709418296816,0.8426273226737976,0.49836554527282717
0.8669188976287842,0.3663772284984589,0.8399463653564453,0.631942355632782
0.8675427794456482,0.365566098690033,0.8453083395957947,0.47318443059921267
0.8666748166084289,0.3662213921546936,0.8453083395957947,0.4916903614997864
0.8670816779136657,0.36571847796440127,0.8426273226737976,0.4776968598365784
0.8661865353584289,0.3669415056705475,0.8426273226737976,0.68162682056427
0.8672443985939026,0.36575051546096804,0.8453083395957947,0.5027122139930725
0.866566276550293,0.36669366955757143,0.8426273226737976,0.550925874710083
0.8669460773468017,0.3657127857208252,0.8453083395957947,0.47493686676025393
0.867054557800293,0.3659862518310547,0.8453083395957947,0.4904682278633118
0.8666476964950561,0.36677181124687197,0.8426273226737976,0.5011108756065369
0.8670003175735473,0.36555259823799136,0.8453083395957947,0.6553394436836243
0.8672443985939026,0.3656402170658112,0.8426273226737976,0.647224509716034
0.8666205763816833,0.3661436676979065,0.8453083395957947,0.519224488735199
0.8672443985939026,0.36547487378120425,0.8453083395957947,0.5639643907546997
0.8666748166084289,0.3665634036064148,0.8426273226737976,0.64284827709198
0.8674885392189026,0.36551290154457095,0.8426273226737976,0.5935615539550781
0.8668646574020386,0.36519991755485537,0.8426273226737976,0.6086282968521118
0.8670816779136657,0.36606895327568056,0.8399463653564453,0.5114909052848816
0.8670274376869201,0.3654377400875092,0.8453083395957947,0.5899840235710144
0.8670003175735473,0.3653036892414093,0.8426273226737976,0.5644734740257263
0.8678411602973938,0.36454870700836184,0.8453083395957947,0.4842092037200928
0.8671359181404114,0.36535614132881167,0.8453083395957947,0.628529691696167
0.8675970196723938,0.36513116359710696,0.8426273226737976,0.6673004269599915
0.8672172784805298,0.36586477756500246,0.8453083395957947,0.6175060510635376
0.867190158367157,0.36561828255653384,0.8426273226737976,0.5390166878700257
0.8670274376869201,0.36538183093070986,0.8453083395957947,0.5139839291572571
0.8666476964950561,0.3657314419746399,0.8426273226737976,0.543624484539032
0.8672172784805298,0.36535396575927737,0.8426273226737976,0.6552269101142884
0.867434298992157,0.3649564325809479,0.8453083395957947,0.624837064743042
0.867814040184021,0.36423768997192385,0.8453083395957947,0.5906129717826843
0.8670003175735473,0.364995950460434,0.847989296913147,0.5035704612731934
0.8674614191055298,0.3642973840236664,0.8453083395957947,0.4819610357284546
0.8677869200706482,0.3639284610748291,0.8453083395957947,0.5926467418670655
0.8678954005241394,0.3648811519145966,0.8453083395957947,0.6058985829353333
0.8673529386520386,0.3647912085056305,0.847989296913147,0.46903094053268435
0.867678439617157,0.3649971127510071,0.847989296913147,0.6364711165428162
0.8677869200706482,0.3641152024269104,0.847989296913147,0.5043376922607422
0.8672172784805298,0.3647154808044434,0.8453083395957947,0.6477174997329712
0.8675156593322754,0.36417331695556643,0.8506702542304992,0.6296638488769531
0.8680038809776306,0.3638547003269196,0.847989296913147,0.5047363877296448
0.8674614191055298,0.3645196795463562,0.8453083395957947,0.6581648826599121
0.8676241397857666,0.36430984139442446,0.8453083395957947,0.6405598163604737
0.8678954005241394,0.36399235725402834,0.8426273226737976,0.6069516181945801
0.8679225206375122,0.3639893770217896,0.8426273226737976,0.5902464032173157
0.867949640750885,0.36354258060455324,0.8453083395957947,0.6210328578948975
0.8674885392189026,0.36461647748947146,0.8453083395957947,0.6425777912139893
0.8677597999572754,0.3637936353683472,0.8426273226737976,0.5697803139686585
0.8681666612625122,0.36368527412414553,0.8399463653564453,0.6772539258003235
0.8679225206375122,0.36398365497589114,0.8453083395957947,0.6043000459671021
0.8675156593322754,0.36440938115119936,0.8453083395957947,0.5951236724853516
0.8673529386520386,0.36356147527694704,0.8399463653564453,0.6374619245529175
0.8678411602973938,0.3636448621749878,0.8453083395957947,0.5474383473396301
0.8679767608642578,0.36400982141494753,0.837265408039093,0.6250658869743347
0.8675427794456482,0.36403861045837405,0.8426273226737976,0.560643994808197
0.8683836221694946,0.3630638659000397,0.8453083395957947,0.622684383392334
0.8683565020561218,0.3628848433494568,0.8453083395957947,0.5664440035820008
0.8685464024543762,0.36257889270782473,0.8399463653564453,0.5535339951515198
0.868329381942749,0.3625957012176514,0.8399463653564453,0.5008948683738709
0.8687633633613586,0.3619623422622681,0.8399463653564453,0.5999684572219849
0.8678682804107666,0.3627192318439484,0.8426273226737976,0.5282073855400086
0.8681124210357666,0.3621537029743195,0.837265408039093,0.5679869890213013
0.8682209014892578,0.3621292352676392,0.8399463653564453,0.7311303853988648
0.868058180809021,0.3629882574081421,0.837265408039093,0.674225652217865
0.8686820030212402,0.3625736176967621,0.8399463653564453,0.5871033310890198
0.8678411602973938,0.3633086621761322,0.8426273226737976,0.6212780714035034
0.8681666612625122,0.3621912240982056,0.8399463653564453,0.6194676995277405
0.867814040184021,0.3628425240516663,0.8453083395957947,0.6255592942237854
0.8677869200706482,0.3625933170318604,0.8453083395957947,0.6715213298797608
0.8677597999572754,0.3631277620792389,0.847989296913147,0.5275653243064881
0.8683022618293762,0.3626736342906952,0.8453083395957947,0.5772670149803162
0.8686820030212402,0.361528092622757,0.8506702542304992,0.5045209765434265
0.8685192823410034,0.3617927670478821,0.8453083395957947,0.466357433795929
0.868329381942749,0.3622757136821747,0.8453083395957947,0.4784311890602112
0.8680038809776306,0.3623558819293976,0.8453083395957947,0.5822826862335205
0.8687362432479858,0.3614362716674805,0.847989296913147,0.49349900484085085
0.8682480216026306,0.3622883200645447,0.847989296913147,0.6101569175720215
0.8685192823410034,0.36139934659004214,0.8453083395957947,0.6675262689590454
0.8684650421142578,0.36183016896247866,0.847989296913147,0.628577733039856
0.8687633633613586,0.36156227588653567,0.8453083395957947,0.6566773891448975
0.8687633633613586,0.36204870939254763,0.847989296913147,0.535581910610199
0.8679767608642578,0.36165460348129275,0.8453083395957947,0.7051206469535828
0.8686006426811218,0.36132737398147585,0.8453083395957947,0.6886471748352051
0.868329381942749,0.3616503119468689,0.847989296913147,0.4860116481781006
0.8682751417160034,0.36229445934295657,0.8453083395957947,0.46180119514465334
0.8685464024543762,0.36179768443107607,0.847989296913147,0.6307501435279846
0.8686277627944946,0.36151751279830935,0.8453083395957947,0.4957339406013489
0.8686548829078674,0.36162000298500063,0.8453083395957947,0.6210983633995056
0.8684650421142578,0.36143203973770144,0.8426273226737976,0.6516007423400879
0.8686548829078674,0.3613933861255646,0.8426273226737976,0.6886573672294617
0.8685464024543762,0.3610888659954071,0.847989296913147,0.5451945304870606
0.8685192823410034,0.36148455142974856,0.847989296913147,0.48656501770019533
0.868709123134613,0.361134672164917,0.847989296913147,0.4738949775695801
0.868817663192749,0.3613819420337677,0.8453083395957947,0.5077906489372254
0.8685464024543762,0.36144169569015505,0.847989296913147,0.6391932606697083
0.8688990235328674,0.36058547496795657,0.8453083395957947,0.6610270977020264
0.868953263759613,0.36148824691772463,0.847989296913147,0.5080796122550965
0.8689803838729858,0.36138814091682436,0.847989296913147,0.48573830127716067
0.8680853009223938,0.3614680111408234,0.8453083395957947,0.622188413143158
0.8690075039863586,0.36094369888305666,0.8453083395957947,0.6524588108062744
0.868573522567749,0.3611479938030243,0.8453083395957947,0.5427155733108521
0.8686820030212402,0.3611613750457764,0.8453083395957947,0.6671434879302979
0.8689261436462402,0.36081337332725527,0.847989296913147,0.5853337287902832
0.8686006426811218,0.3608648717403412,0.8453083395957947,0.7299075961112976
0.8678954005241394,0.3624277651309967,0.847989296913147,0.6170479893684387
0.8684108018875122,0.361357980966568,0.8426273226737976,0.6585585117340088
0.868573522567749,0.360959792137146,0.8453083395957947,0.5485764980316162
0.869088864326477,0.3604768455028534,0.8453083395957947,0.6184175252914429
0.8688447833061218,0.3613328576087952,0.8453083395957947,0.5255618929862976
0.8686277627944946,0.36098905801773074,0.8453083395957947,0.5409111022949219
0.8691159844398498,0.360299164056778,0.8453083395957947,0.5868814826011658
0.868573522567749,0.3613083302974701,0.8453083395957947,0.630866551399231
0.8687362432479858,0.3608009159564972,0.8453083395957947,0.5860635280609131
0.8686548829078674,0.36107620000839236,0.8426273226737976,0.6251679301261902
0.868709123134613,0.3605309069156647,0.847989296913147,0.6979215979576111
0.8686548829078674,0.36073707938194277,0.847989296913147,0.6235499620437622
0.8690617442131042,0.36049520373344424,0.847989296913147,0.6127054929733277
0.8691702842712402,0.36046298742294314,0.8453083395957947,0.6698546051979065
0.8694414854049682,0.3597620964050293,0.8453083395957947,0.6834858298301697
0.8688719034194946,0.36063220500946047,0.8453083395957947,0.5894743442535401
0.8691159844398498,0.3605708420276642,0.8506702542304992,0.5258708834648133
0.8690617442131042,0.3597970545291901,0.8426273226737976,0.6691262364387512
0.869197404384613,0.3602909088134766,0.8426273226737976,0.6613095045089722
0.8687362432479858,0.36073231101036074,0.8506702542304992,0.5982077360153198
0.868953263759613,0.36032994985580447,0.847989296913147,0.6297958731651306
0.8687633633613586,0.36051934361457827,0.8453083395957947,0.6448418736457825
0.8690346240997314,0.3601852297782898,0.847989296913147,0.6286842465400696
0.868817663192749,0.36030887961387636,0.8426273226737976,0.649884307384491
0.8689261436462402,0.3602290689945221,0.847989296913147,0.6164571881294251
0.8688447833061218,0.360869699716568,0.8453083395957947,0.5037465929985047
0.8691702842712402,0.3596556127071381,0.8453083395957947,0.5161656379699707
0.8693872451782226,0.35909595489501955,0.8426273226737976,0.562998378276825
0.8691431641578674,0.3598752558231354,0.8399463653564453,0.6328919172286988
0.8687633633613586,0.3603676795959473,0.8399463653564453,0.5975393891334534
0.8694143652915954,0.35958396792411806,0.8399463653564453,0.6219488620758057
0.8687905430793762,0.3604413211345673,0.8399463653564453,0.7114786148071289
0.8691431641578674,0.35961993932724,0.847989296913147,0.6793498635292053
0.8690075039863586,0.3597492516040802,0.8426273226737976,0.6234784364700318
0.8691431641578674,0.36029651165008547,0.8453083395957947,0.539219880104065
0.8693058848381042,0.35964315533638,0.837265408039093,0.6079592347145081
0.8697398662567138,0.3591393768787384,0.8399463653564453,0.6520295381546021
0.8694957256317138,0.35893368124961855,0.8426273226737976,0.6403290271759033
0.8691159844398498,0.3602421224117279,0.8426273226737976,0.6627505660057068
0.869197404384613,0.35993039011955263,0.837265408039093,0.6649115324020386
0.8694414854049682,0.3594880342483521,0.8426273226737976,0.5456920504570008
0.8697398662567138,0.3593682587146759,0.847989296913147,0.5456112861633301
0.8689803838729858,0.3592505991458893,0.847989296913147,0.5050291061401367
0.8691159844398498,0.35939171314239504,0.8399463653564453,0.673686408996582
0.8693872451782226,0.35911926031112673,0.8426273226737976,0.6526357173919678
0.869197404384613,0.3589372277259827,0.8426273226737976,0.562446141242981
0.8690617442131042,0.35969712734222414,0.8453083395957947,0.6141934633255005
0.8691159844398498,0.3593271911144257,0.8453083395957947,0.6430176138877869
0.869468605518341,0.3588473737239838,0.8453083395957947,0.5757429242134094
0.8690346240997314,0.35970365405082705,0.847989296913147,0.4921154618263245
0.869333004951477,0.3592915773391724,0.8426273226737976,0.580233120918274
